id,L,R,F,M,P,S,X
a0694efe,4.566666666666666,4.566666666666666,1,2290.0,2290.0,下午,女
d41c0880,151.76666666666668,15.9,1,698.0,698.0,晚上,女
58688d74,10.1,4.233333333333333,2,1270.0,1270.0,下午,女
f22fbd1c,118.63333333333334,36.5,1,1700.0,1700.0,下午,女
a5ab03b0,77.26666666666667,6.966666666666667,7,25048.0,10350.0,下午,女
93945df4,24.533333333333335,1.1,5,5451.0,5451.0,下午,女
ed31eaf0,4.5,4.133333333333334,2,7544.0,7544.0,下午,女
01955b51,47.36666666666667,12.433333333333334,1,3664.0,3664.0,下午,女
f5f49e3f,2.933333333333333,2.933333333333333,1,981.0,981.0,下午,女
4f8bac57,111.2,8.3,2,4082.0,4082.0,下午,女
403c9873,12.466666666666667,12.466666666666667,2,1930.0,1930.0,晚上,女
cd7906ab,0.9333333333333333,0.9333333333333333,1,6955.0,6955.0,下午,女
1edf25fb,32.766666666666666,29.333333333333332,2,2310.0,2310.0,晚上,女
9415693a,40.833333333333336,12.166666666666666,4,5523.0,5523.0,下午,男
fb8b07f1,13.733333333333333,13.733333333333333,1,560.0,560.0,下午,女
a398a699,59.13333333333333,3.7333333333333334,2,3878.0,3878.0,下午,女
2c7ac521,0.9666666666666667,0.9666666666666667,1,499.0,499.0,下午,女
628dece1,69.16666666666667,5.5,12,43851.0,43851.0,下午,女
6ef8dbdc,111.03333333333333,29.7,1,2457.0,2457.0,下午,女
545e1410,8.2,8.2,1,1290.0,1290.0,下午,女
ca88ef98,53.3,9.466666666666667,2,900.0,900.0,中午,女
ee0f214f,44.56666666666667,7.733333333333333,6,6545.0,6545.0,中午,女
005eaef5,15.0,15.0,1,280.0,280.0,下午,女
bf64104c,43.266666666666666,34.06666666666667,3,15848.0,6632.0,下午,女
1dbc04c9,19.533333333333335,19.533333333333335,1,5650.0,5650.0,下午,女
a3070acb,7.5,1.7666666666666666,42,74000.0,65136.0,中午,女
6b281258,47.266666666666666,2.7,3,5260.0,5260.0,上午,女
fa59e12c,14.733333333333333,1.6,36,103949.59999999999,105450.0,下午,女
26f4c53f,19.566666666666666,5.533333333333333,5,2265.0,2265.0,下午,女
2449b7b6,39.53333333333333,8.966666666666667,2,2342.0,2342.0,中午,女
4374fae1,14.066666666666666,5.833333333333333,5,11980.0,8581.0,下午,女
2df8affb,89.33333333333333,1.2333333333333334,10,14207.599999999999,14208.0,下午,女
2ce5e43d,107.1,1.2666666666666666,5,16120.300000000001,16120.0,中午,女
80c6cb56,67.26666666666667,4.433333333333334,26,73102.2,73103.0,下午,女
517f5dab,2.3666666666666667,3.1666666666666665,1,4088.0,4088.0,中午,女
b470cbf1,89.7,21.833333333333332,2,1920.0,1920.0,下午,女
dcb05be3,92.73333333333333,2.8333333333333335,1,740.0,740.0,中午,女
9fd0af85,4.433333333333334,5.3,2,11111.0,11111.0,下午,女
66aab120,76.4,4.633333333333334,1,4379.0,4379.0,上午,女
b07e338c,91.96666666666667,0.06666666666666667,11,16235.0,16235.0,下午,女
61361bbf,48.86666666666667,2.3666666666666667,26,89361.0,89361.0,中午,女
1a608893,13.966666666666667,3.2666666666666666,8,37660.0,15772.0,晚上,女
39ed9dcc,81.33333333333333,1.2666666666666666,13,24529.22,23601.42,下午,女
a238b197,1.8666666666666667,9.7,1,300.0,300.0,下午,女
a0d5fa3f,16.666666666666668,16.666666666666668,1,5300.0,5300.0,中午,女
f5cc2cd3,118.76666666666667,11.433333333333334,4,6155.0,5008.0,下午,女
c88f98ed,50.06666666666667,12.866666666666667,2,968.0,968.0,下午,女
941fb600,18.033333333333335,2.8666666666666667,10,17813.0,17813.0,中午,女
c45beac6,92.73333333333333,19.1,1,365.0,365.0,晚上,女
da26a225,38.43333333333333,4.266666666666667,7,14636.0,14636.0,下午,男
7b00e155,58.36666666666667,19.066666666666666,1,158.0,158.0,晚上,女
79966c07,170.36666666666667,17.766666666666666,3,958.0,958.0,晚上,男
f080bf04,42.233333333333334,30.166666666666668,1,1350.0,1350.0,晚上,女
42ee7735,2.566666666666667,30.533333333333335,5,9086.0,9086.0,下午,女
4a8c7968,17.8,2.066666666666667,3,8660.0,8660.0,下午,女
0aeef61a,80.03333333333333,21.566666666666666,1,60.0,60.0,中午,女
2878b1ac,41.9,10.766666666666667,2,2305.0,2305.0,下午,女
057b0fdc,4.433333333333334,5.733333333333333,5,5362.0,5362.0,晚上,女
807dfbd7,56.93333333333333,33.833333333333336,4,6760.0,6760.0,晚上,女
68b9beed,86.1,16.533333333333335,3,1878.0,1480.0,下午,女
a60dbb40,82.0,0.8,1,1600.0,1600.0,中午,男
e293ced4,49.6,20.4,5,22019.0,22019.0,下午,男
f6c659cb,90.2,35.03333333333333,2,6095.0,4972.0,下午,女
0959facb,35.53333333333333,1.2666666666666666,2,2917.1,2917.0,下午,女
fbf0ce86,14.366666666666667,14.366666666666667,1,2641.0,2641.0,中午,女
aa5bdd74,32.766666666666666,1.0,2,960.0,960.0,下午,女
9095c9e5,21.833333333333332,15.533333333333333,8,14605.000000000002,14605.000000000002,晚上,女
9a3e0387,92.3,34.86666666666667,3,2187.0,2087.0,下午,女
aca741af,7.333333333333333,7.333333333333333,1,1290.0,1290.0,晚上,女
76e44945,51.03333333333333,0.13333333333333333,26,86164.6,86165.0,晚上,女
9d9e30e0,49.1,29.5,2,433.0,332.0,下午,女
48cbbff6,18.533333333333335,18.533333333333335,1,3108.0,3108.0,下午,女
ad962dbb,41.266666666666666,10.666666666666666,5,3811.0,3811.0,下午,女
d47e97f9,5.8,5.8,1,2415.0,24.0,晚上,女
b1480233,105.93333333333334,34.96666666666667,1,2894.0,2894.0,中午,女
478412cf,33.233333333333334,4.5,3,2620.0,2620.0,晚上,女
b2c8ac9e,13.1,8.233333333333333,17,30892.0,30892.0,下午,女
eb088346,19.0,19.0,2,8731.0,8731.0,中午,女
b841ffdc,116.13333333333334,6.666666666666667,3,5995.0,5995.0,晚上,女
b6e5af73,5.0,5.0,2,4074.0,4074.0,下午,女
a47278e0,107.43333333333334,18.333333333333332,1,1978.0,1978.0,下午,女
62502e1c,47.333333333333336,30.866666666666667,5,8614.0,8314.0,下午,男
05cbc68b,30.233333333333334,29.833333333333332,8,18490.0,18311.0,下午,女
c4238f56,27.433333333333334,0.5666666666666667,15,15129.0,15129.0,中午,女
c2b8f2f0,25.666666666666668,0.06666666666666667,4,34243.90000000001,29306.0,中午,女
850c097f,104.33333333333333,1.7666666666666666,1,840.0,340.0,晚上,女
4eb3bfb6,12.966666666666667,12.933333333333334,1,310.0,310.0,下午,女
217c682b,88.33333333333333,4.1,6,14781.0,14781.0,下午,女
5c23b7cd,0.4666666666666667,0.43333333333333335,1,6.0,6.0,中午,女
3260f884,47.63333333333333,34.86666666666667,3,4140.0,4140.0,下午,女
ba0c7e5f,13.6,13.6,2,6044.0,6044.0,中午,女
b7043493,30.633333333333333,30.533333333333335,1,293.0,293.0,中午,男
45c1a8e8,10.333333333333334,10.333333333333334,1,640.0,640.0,中午,女
bd09cd9f,35.63333333333333,35.86666666666667,1,1200.0,1200.0,晚上,男
89a8a2e8,95.73333333333333,12.166666666666666,1,3862.0,3862.0,下午,女
f7fe7ea9,81.26666666666667,35.36666666666667,1,1925.0,1925.0,下午,女
c1a6a45d,105.36666666666666,8.1,10,6694.0,4062.0,中午,女
63607ad3,10.066666666666666,10.066666666666666,1,245.0,245.0,下午,女
1f07efa1,12.666666666666666,9.066666666666666,2,1280.0,1280.0,下午,女
5ec75c7a,13.0,12.966666666666667,1,1115.0,1115.0,晚上,女
9b5f4175,77.2,33.06666666666667,2,10017.0,2002.54,中午,女
aabea16f,21.3,21.3,1,250.0,250.0,晚上,女
ab8e804d,160.23333333333332,5.233333333333333,5,8584.0,2345.0,下午,女
2433816d,92.73333333333333,32.03333333333333,3,6330.0,7960.0,晚上,女
efb8e787,25.8,21.066666666666666,2,5421.0,5421.0,下午,女
0e2b755f,3.2333333333333334,3.2333333333333334,1,9010.0,9010.0,下午,女
58189c8f,50.06666666666667,20.266666666666666,3,11684.0,11684.0,中午,男
d7df682f,89.5,19.433333333333334,5,10266.0,10266.0,下午,女
a1bd28ca,6.0,5.0,4,4994.0,4994.0,下午,女
2ba32723,91.0,11.166666666666666,6,4673.0,4673.0,下午,女
8771f73c,15.066666666666666,15.066666666666666,1,320.0,320.0,晚上,女
2cd82f2c,38.13333333333333,9.7,2,1591.0,1139.0,晚上,女
64d1be65,34.46666666666667,2.2,4,6822.0,6822.0,下午,女
33e2229b,105.16666666666667,34.9,1,1921.0,19.0,下午,女
eb435983,32.53333333333333,34.333333333333336,1,7363.0,1697.0,下午,女
0ec6583a,29.6,29.6,1,790.0,790.0,下午,女
6864e62c,2.0,1.2333333333333334,2,21067.2,20632.0,中午,女
a30b2019,19.966666666666665,18.5,1,320.0,320.0,下午,女
3778ee4b,62.36666666666667,5.066666666666666,42,175432.6,168749.0,下午,男
ffc9ad2f,12.233333333333333,12.233333333333333,1,460.0,460.0,晚上,女
15e05a19,0.6333333333333333,0.03333333333333333,1,1446.0,1446.0,下午,女
8b77450b,5.6,5.6,1,720.0,720.0,下午,女
bacdc3d3,43.233333333333334,29.166666666666668,1,1156.0,1156.0,中午,女
0d5ce83d,14.433333333333334,1.5,13,11561.2,13316.0,下午,女
61a5637f,22.5,11.666666666666666,4,2375.0,2375.0,下午,女
f888873f,149.3,8.966666666666667,6,12188.0,12154.0,下午,女
dc2d4ec9,2.2333333333333334,2.2333333333333334,1,550.0,550.0,晚上,女
0154b9b8,22.033333333333335,22.033333333333335,1,4590.0,4590.0,晚上,女
9359ec2f,25.666666666666668,0.8333333333333334,64,195677.90000000002,191781.0,晚上,女
b1900a57,86.86666666666666,0.06666666666666667,1,1130.0,1130.0,下午,男
62b2e4d7,2.3333333333333335,2.8,3,4050.0,4050.0,中午,女
3c806235,86.3,2.4,3,4950.0,4950.0,下午,女
95d779e7,49.96666666666667,5.7,1,958.0,958.0,上午,女
476b2be8,104.66666666666667,3.6,4,5070.0,5070.0,晚上,女
2b29245c,0.4666666666666667,0.03333333333333333,1,7232.709999999999,2975.0,上午,女
651d6dfa,40.333333333333336,34.43333333333333,3,5932.0,5832.0,晚上,女
f0fccf35,24.666666666666668,0.06666666666666667,6,7997.0,7997.0,下午,女
166c8f49,21.2,1.0333333333333334,4,19630.0,14526.0,中午,女
6c72d673,170.43333333333334,31.6,1,1710.0,342.0,下午,女
3e3038e7,124.86666666666666,1.2333333333333334,12,31225.8,31226.0,下午,女
22a0b716,18.733333333333334,11.566666666666666,2,4040.0,4040.0,上午,女
245eb416,11.5,11.5,1,3750.0,3750.0,中午,女
30b3d162,8.8,3.033333333333333,2,2370.0,2370.0,下午,女
8b9cdee7,3.6,2.566666666666667,2,9850.0,9850.0,晚上,女
2a31833c,92.96666666666667,20.033333333333335,5,6418.0,6418.0,下午,女
bb9d583b,11.666666666666666,11.666666666666666,1,1972.0,1972.0,中午,女
7ce4f724,25.166666666666668,12.466666666666667,1,19900.0,19900.0,晚上,女
8f9be841,15.033333333333333,15.033333333333333,1,7276.0,7276.0,晚上,女
c5865b8c,10.733333333333333,10.733333333333333,1,18087.0,18087.0,晚上,女
13cbd4fc,66.56666666666666,28.866666666666667,2,4860.0,4860.0,晚上,女
736d7a9a,16.333333333333332,0.03333333333333333,5,16545.0,11631.0,上午,女
0183d057,65.73333333333333,31.266666666666666,14,29549.0,25071.0,下午,女
972f297b,87.86666666666666,33.0,2,1424.2800000000002,1424.2800000000002,下午,女
09e44a3e,0.6333333333333333,8.6,16,34173.76,33674.26,晚上,女
06bdc8fd,37.06666666666667,35.8,3,9732.0,9732.0,中午,女
383b08f8,150.13333333333333,11.6,6,3175.0,4360.0,中午,女
a5f6757c,126.73333333333333,16.2,2,421.0,421.0,下午,女
6be0aa34,35.766666666666666,4.833333333333333,2,1385.0,1385.0,中午,女
148da639,87.9,11.766666666666667,1,300.0,300.0,下午,女
3408902e,20.866666666666667,0.3333333333333333,9,47202.0,47202.0,下午,女
4d74b260,0.1,1.2666666666666666,7,19084.7,19085.0,晚上,女
daa32f21,1.3666666666666667,2.8,1,940.0,940.0,下午,女
f9040afd,22.866666666666667,1.9333333333333333,18,80500.0,72635.0,下午,女
b88a9b78,11.633333333333333,11.633333333333333,1,1220.0,1220.0,中午,女
89638f8b,23.833333333333332,9.566666666666666,4,6150.0,6150.0,中午,女
11e9e744,119.93333333333334,28.833333333333332,3,1415.0,1715.0,下午,女
22c831b2,15.5,2.6666666666666665,8,54688.0,54688.0,晚上,女
f9e7c858,10.166666666666666,0.36666666666666664,1,6000.0,6000.0,晚上,女
9c38f05e,126.56666666666666,9.3,22,38550.3,39949.0,晚上,女
9bb80a6d,49.1,0.1,22,55037.2,48350.0,下午,女
21f7c6f9,9.666666666666666,9.666666666666666,1,9930.0,9930.0,下午,女
9a4aa04d,56.56666666666667,9.1,8,24373.4,23673.0,晚上,女
5d316a38,55.166666666666664,29.2,2,3235.0,3235.0,中午,女
b20d8e99,38.86666666666667,19.666666666666668,5,10328.0,10328.0,晚上,女
63b8eaa0,7.833333333333333,7.8,1,3760.0,3760.0,中午,女
6f82975a,8.666666666666666,8.3,2,1538.0,1538.0,中午,女
43919d26,65.46666666666667,2.433333333333333,3,8860.0,8860.0,晚上,女
9a918091,37.9,5.8,4,13268.0,8270.0,晚上,女
247e1ee3,8.2,8.2,1,540.0,540.0,晚上,女
6ca6b413,24.233333333333334,18.733333333333334,2,495.0,495.0,下午,男
1777f6d8,57.233333333333334,6.466666666666667,11,20503.0,17503.0,晚上,女
b9bfc47b,50.333333333333336,20.433333333333334,3,7000.0,7000.0,上午,女
1443390d,10.666666666666666,10.666666666666666,1,1240.0,1240.0,下午,男
6120fa28,19.6,4.333333333333333,14,89139.0,89139.0,晚上,女
11b81d38,21.566666666666666,17.466666666666665,3,2110.0,2110.0,中午,女
86ec179f,27.433333333333334,11.466666666666667,6,4545.0,4545.0,晚上,女
61e67708,55.266666666666666,18.5,5,2450.0,2450.0,下午,女
23c95eeb,100.63333333333334,35.3,1,1970.0,1970.0,下午,女
11a77271,3.2,3.2,1,1540.0,1540.0,晚上,女
60c758df,41.166666666666664,15.066666666666666,6,8064.999999999999,8064.999999999999,上午,男
60c5b313,16.366666666666667,0.03333333333333333,13,32365.6,27460.0,下午,女
7d9d1397,35.8,33.03333333333333,1,790.0,790.0,晚上,女
46d1099a,46.13333333333333,5.266666666666667,14,27069.0,27069.0,下午,女
45c684bb,5.0,5.0,1,680.0,680.0,中午,女
383b075a,4.733333333333333,0.4,5,5790.0,5790.0,中午,女
0738dd63,8.466666666666667,8.466666666666667,2,2175.0,2175.0,中午,女
23e81016,13.566666666666666,7.5,5,12707.0,12707.0,晚上,女
16cf0128,45.233333333333334,1.2333333333333334,3,26670.4,26671.0,中午,男
b7473de9,72.4,8.3,3,3530.0,3530.0,下午,女
eb5f531a,155.1,17.666666666666668,1,1640.0,575.0,中午,女
59ff4c83,79.36666666666666,0.3,8,9370.0,8870.0,下午,女
5baae694,68.46666666666667,5.433333333333334,28,186091.77000000002,186091.78000000003,晚上,女
cac60d12,18.9,18.9,1,4210.0,4210.0,下午,女
5f670381,71.63333333333334,32.03333333333333,1,3655.0,3655.0,晚上,男
48e2179c,10.133333333333333,10.133333333333333,1,340.0,340.0,晚上,女
770bbbc5,34.7,34.7,1,5713.0,5713.0,晚上,女
4f51b6bf,108.03333333333333,1.2333333333333334,6,13380.5,12442.0,晚上,女
438c7246,151.23333333333332,2.6333333333333333,28,72746.0,72696.0,晚上,女
c8b4b2c4,23.5,8.966666666666667,1,310.0,310.0,下午,女
e1d4079f,8.066666666666666,5.0,2,1238.0,1238.0,中午,女
8065f2b9,9.333333333333334,0.06666666666666667,17,233894.0,219173.0,晚上,男
7875d471,16.766666666666666,8.0,4,7905.0,7905.0,晚上,女
f0a2ae27,36.666666666666664,7.233333333333333,21,74222.0,70683.0,下午,女
9aaa172d,14.5,0.3333333333333333,22,84151.0,94851.0,下午,女
f4e7c463,19.066666666666666,19.066666666666666,1,660.0,660.0,下午,女
adcea9f1,65.4,33.43333333333333,1,1650.0,1650.0,中午,女
58962fb6,63.86666666666667,34.43333333333333,1,2660.0,2660.0,下午,男
c4094f8f,103.7,0.26666666666666666,7,9628.0,8329.0,中午,女
ce148ee5,110.4,16.433333333333334,2,828.0,828.0,中午,女
0f9311cf,7.166666666666667,7.133333333333334,1,6260.0,52.0,晚上,女
c07b035b,82.03333333333333,7.233333333333333,1,2075.0,2075.0,下午,女
c1954669,105.36666666666666,7.533333333333333,9,11858.0,11858.0,下午,女
52df42fb,17.866666666666667,14.4,2,4662.0,4662.0,下午,女
69e6ec88,8.733333333333333,0.5666666666666667,2,7328.0,7328.0,下午,女
199bb830,10.633333333333333,4.3,4,6060.0,6060.0,中午,女
209c0257,0.3,0.3,1,4537.0,4537.0,晚上,女
613b4008,26.2,20.0,1,7510.0,7510.0,晚上,女
efddca9e,32.1,32.2,1,2305.0,2305.0,晚上,女
304b2268,4.733333333333333,4.733333333333333,1,2260.0,2260.0,中午,女
a32bbf7b,37.0,29.633333333333333,4,4433.0,4433.0,中午,女
dc3f84c3,13.866666666666667,0.3333333333333333,3,1145.0,1145.0,下午,女
ce22724c,29.166666666666668,7.7,7,13082.3,12523.0,下午,女
a7b1d437,7.566666666666666,7.566666666666666,1,475.0,475.0,下午,女
e065d9df,157.03333333333333,11.366666666666667,1,10800.0,10800.0,下午,女
9cb0284c,27.633333333333333,0.36666666666666664,3,6600.0,6600.0,下午,女
a5fbe252,11.533333333333333,9.533333333333333,3,4130.0,1690.0,下午,女
62b89fc3,107.16666666666667,7.333333333333333,2,3900.0,3900.0,晚上,女
9e1ae65a,80.56666666666666,0.1,37,14296.0,14296.0,下午,女
29f9509d,35.733333333333334,35.86666666666667,9,30209.0,30209.0,下午,男
3af79202,3.1333333333333333,1.8,5,4745.0,4745.0,中午,女
9c2193b5,12.166666666666666,10.766666666666667,1,1240.0,1240.0,下午,女
6fd437c1,63.833333333333336,4.4,3,1416.0,1416.0,下午,女
d87816ec,5.2,5.2,1,850.0,850.0,中午,女
99e13d08,1.0333333333333334,1.2666666666666666,3,11199.3,11199.0,中午,女
3737fd00,10.6,10.6,1,885.0,885.0,下午,女
eb2964e0,9.233333333333333,9.233333333333333,1,1160.0,1160.0,下午,女
25c4f843,106.4,33.0,1,2496.0,2496.0,晚上,女
41ef4ca9,21.266666666666666,20.933333333333334,2,780.0,780.0,晚上,女
ce386a45,32.6,32.46666666666667,1,4410.0,4410.0,中午,男
1f7f096b,31.166666666666668,29.766666666666666,2,2310.0,618.0,下午,女
980172bd,0.8666666666666667,0.8333333333333334,8,10260.0,10260.0,下午,女
2ae0a435,44.766666666666666,35.2,1,3010.0,3010.0,下午,女
e4970e3b,5.7,5.7,3,2090.0,2090.0,下午,女
38ad7e30,41.766666666666666,32.63333333333333,1,1350.0,1350.0,晚上,女
158477df,12.233333333333333,12.233333333333333,1,750.0,750.0,晚上,女
12d3c9c7,0.43333333333333335,3.433333333333333,6,10744.0,10221.0,中午,男
f6f766ba,47.43333333333333,33.7,1,1300.0,1300.0,下午,女
c709502e,46.7,34.6,3,5425.0,5425.0,晚上,女
ed9f66e2,10.666666666666666,6.766666666666667,5,5920.0,5920.0,下午,女
3db53d65,66.63333333333334,1.5,8,33628.0,32366.0,晚上,女
bec51bf0,41.53333333333333,0.9,8,14095.0,14095.0,中午,女
0932ff98,99.3,0.7666666666666667,10,27635.0,27635.0,下午,女
a432ce35,11.766666666666667,11.766666666666667,1,2546.0,2546.0,中午,女
e1ebeec4,51.666666666666664,35.86666666666667,1,845.0,845.0,下午,男
5e44b551,72.43333333333334,12.233333333333333,1,956.0,38.0,下午,女
8897dba3,8.7,8.7,1,3127.0,3127.0,晚上,女
62242acb,14.433333333333334,0.5,15,20634.0,20634.0,下午,女
81e4d29a,29.5,0.03333333333333333,11,27969.000000000004,27970.0,下午,男
4da76478,99.1,31.0,1,230.0,230.0,中午,男
3459fd96,77.26666666666667,0.03333333333333333,14,46384.399999999994,46385.0,晚上,女
816de220,51.0,15.3,2,940.0,940.0,下午,女
39225b05,53.166666666666664,9.3,1,2000.0,2000.0,中午,女
3ec0eb6f,29.766666666666666,29.733333333333334,1,2948.0,590.0,中午,女
fdd15853,9.566666666666666,9.633333333333333,1,42315.0,21970.0,下午,女
0436a9e1,30.3,30.3,1,2098.0,2098.0,晚上,女
b7c39090,0.7333333333333333,0.23333333333333334,5,10980.0,10980.0,晚上,女
958bc477,137.06666666666666,0.1,165,948776.44,947142.02,晚上,女
09776a53,18.6,18.6,1,20500.0,4100.0,下午,女
5be1b181,57.233333333333334,9.033333333333333,14,27461.74,17757.0,晚上,女
1d546d11,60.93333333333333,20.433333333333334,1,700.0,140.0,中午,女
dea798c4,8.466666666666667,2.566666666666667,9,7031.000000000001,7031.0,下午,女
5b94f847,3.2666666666666666,3.2666666666666666,1,320.0,320.0,下午,女
1dcfadba,51.0,12.233333333333333,1,260.0,24.0,晚上,女
d35f6108,31.966666666666665,1.7333333333333334,14,35628.0,30107.0,晚上,女
3b5d36cd,2.4,2.4,1,770.0,770.0,下午,女
7c545150,41.36666666666667,3.8,2,3342.0,3342.0,下午,男
cd37e68c,9.066666666666666,1.2666666666666666,6,24560.0,18800.0,中午,女
e4ce8fe8,13.4,0.9666666666666667,5,2220.0,2220.0,下午,女
afd29080,21.066666666666666,21.066666666666666,1,31800.0,31800.0,下午,女
2f7ab214,24.5,17.2,2,4980.0,4980.0,下午,女
8908ffb1,12.666666666666666,12.666666666666666,1,830.0,830.0,下午,女
3d46bb48,7.266666666666667,7.266666666666667,1,4690.0,4690.0,下午,女
111a06c7,0.13333333333333333,0.1,7,3132.0,3132.0,中午,女
65a79d6b,47.833333333333336,32.666666666666664,1,48.0,48.0,晚上,男
87b47744,10.733333333333333,10.733333333333333,1,1470.0,1470.0,下午,女
f119e638,102.96666666666667,33.93333333333333,3,1130.0,1130.0,下午,女
7cf91eae,13.833333333333334,13.833333333333334,1,1045.0,1045.0,下午,女
d75fdd4e,138.6,36.2,1,228.0,32.0,中午,女
460a45ab,0.03333333333333333,0.03333333333333333,1,2940.0,2940.0,下午,女
e64dc7da,22.233333333333334,4.866666666666666,3,3218.0,3218.0,上午,女
d4467ff4,14.466666666666667,0.43333333333333335,60,236835.9,232603.0,下午,女
739c57a8,96.73333333333333,31.733333333333334,2,1720.0,1720.0,下午,女
1c19c73a,25.566666666666666,1.2666666666666666,7,19759.1,19759.0,下午,男
16d2df06,91.16666666666667,11.433333333333334,1,7509.0,7509.0,下午,女
d0e24fad,10.6,10.6,1,610.0,610.0,下午,女
fe2da3f5,68.43333333333334,7.7,1,2010.0,2010.0,晚上,女
eaaf0bd6,22.733333333333334,1.2333333333333334,8,10451.599999999999,10351.0,中午,女
4ffa9c2f,76.56666666666666,3.3,1,7202.0,7202.0,中午,女
d97534da,39.1,33.166666666666664,1,525.0,525.0,中午,男
d9b992e6,95.23333333333333,12.433333333333334,11,32151.0,32151.0,中午,女
cf3843d9,51.2,17.666666666666668,11,9329.0,8529.0,下午,女
f65152b0,8.666666666666666,5.5,2,4750.0,4750.0,中午,女
677fef6d,79.73333333333333,11.533333333333333,17,26119.0,25560.0,中午,女
5879ac2d,92.8,3.6,7,3591.0,3591.0,下午,女
0837914f,11.066666666666666,11.066666666666666,1,13230.0,6331.0,下午,女
7f3ceb03,39.9,18.5,2,1256.0,1256.0,下午,女
3016c495,50.06666666666667,36.03333333333333,1,1460.0,1460.0,下午,女
37de5ff4,13.366666666666667,13.2,2,3816.0,3816.0,中午,女
31322a88,44.6,0.36666666666666664,5,6084.5,2589.0,晚上,女
3d0b5906,35.833333333333336,30.466666666666665,2,18254.0,11769.119999999999,中午,女
83189efe,13.766666666666667,13.766666666666667,1,1424.0,1424.0,下午,女
fca27550,100.46666666666667,3.066666666666667,7,31459.0,19759.0,下午,女
a1bac770,93.23333333333333,7.9,8,4915.0,6200.0,晚上,女
bd708841,36.666666666666664,14.7,7,7133.0,7133.0,晚上,女
21c6254a,40.46666666666667,2.4,12,10618.0,8536.0,下午,女
c0ec74da,160.23333333333332,19.833333333333332,1,670.0,670.0,晚上,女
dc14a581,18.9,4.466666666666667,10,4220.0,4220.0,晚上,女
8c61c575,96.4,9.4,3,4070.0,4070.0,中午,女
ab7566e6,48.833333333333336,0.06666666666666667,9,12200.0,12200.0,下午,女
cc76abb8,39.7,24.133333333333333,1,17.0,17.0,下午,男
7b62da8e,106.86666666666666,35.166666666666664,1,830.0,830.0,中午,女
df72bfd9,13.9,13.9,1,1270.0,1270.0,下午,女
03a3700e,9.966666666666667,9.933333333333334,2,5050.0,5050.0,下午,女
00958d17,104.26666666666667,13.4,3,14600.0,14600.0,下午,女
590227ae,104.96666666666667,36.0,1,5022.0,4922.0,下午,女
12af1101,36.53333333333333,17.9,1,430.0,430.0,晚上,女
a25ff009,37.2,9.166666666666666,4,2645.0,2645.0,下午,女
227d0459,115.6,20.5,1,620.0,620.0,中午,女
003dc003,18.666666666666668,0.1,2,640.0,640.0,晚上,女
ce2682d1,43.56666666666667,2.033333333333333,5,10284.0,8284.0,晚上,女
341377ba,0.36666666666666664,0.3333333333333333,5,5250.0,5200.0,下午,女
2f1d7686,78.03333333333333,35.06666666666667,2,346.0,346.0,晚上,女
410d44b6,34.666666666666664,0.03333333333333333,192,432946.69999999995,423147.12,下午,女
6884446e,5.9,0.1,7,19292.079999999998,19159.0,中午,女
084ffa5e,20.133333333333333,1.9333333333333333,15,8442.08,8043.0,中午,女
5e40539c,5.866666666666666,5.866666666666666,1,2370.0,2370.0,上午,女
5e2dfcd1,4.966666666666667,4.833333333333333,1,699.0,699.0,中午,男
d73b92ab,0.23333333333333334,0.23333333333333334,1,3638.0,3638.0,下午,女
e8c507af,7.9,7.8,2,5471.0,2694.0,中午,女
0feceb67,103.7,22.033333333333335,1,3398.0,3398.0,下午,女
a59c8bed,34.333333333333336,3.6666666666666665,6,14801.0,14801.0,中午,女
17a00535,65.33333333333333,20.5,4,11384.0,11384.0,中午,男
9570addc,0.9666666666666667,0.9333333333333333,2,9180.0,9180.0,晚上,女
ae4faa78,129.96666666666667,2.033333333333333,34,63815.8,63616.0,下午,女
14f2cd82,0.5,0.5,1,1335.0,1335.0,下午,女
1d06f411,79.63333333333334,13.166666666666666,4,1206.0,1206.0,下午,男
87cc8642,5.566666666666666,5.566666666666666,1,3285.0,3285.0,中午,女
7688e3f8,110.46666666666667,20.966666666666665,4,5411.0,5061.0,下午,女
a85d3caa,40.5,9.333333333333334,3,3120.0,3120.0,中午,女
33dfdf1d,35.63333333333333,6.133333333333334,15,44980.0,38740.0,下午,女
07bdfc64,1.7333333333333334,1.7333333333333334,1,198.0,198.0,下午,女
6750e1e1,9.2,9.2,1,630.0,630.0,下午,女
4efb335d,1.5,0.9,3,7184.1,7184.0,晚上,男
93f6fadb,5.133333333333334,5.133333333333334,1,18698.0,18698.0,下午,女
5bfb1f62,23.6,12.433333333333334,1,320.0,320.0,下午,男
2fd6bc3d,21.833333333333332,5.433333333333334,6,45511.0,45511.0,下午,女
c21527a8,103.96666666666667,12.233333333333333,1,11820.0,11820.0,晚上,女
a36a47b3,12.833333333333334,0.4666666666666667,10,33360.0,33360.0,晚上,男
60a649c9,7.2,7.2,1,280.0,280.0,下午,女
5678cd24,21.8,0.03333333333333333,8,29249.0,10467.0,下午,女
17d04edb,83.56666666666666,9.466666666666667,3,1940.0,1940.0,晚上,女
9675878c,25.7,3.1,10,31043.0,31043.0,晚上,女
39a1313e,5.0,5.0,1,508.0,508.0,中午,女
1b6bd1f8,80.16666666666667,4.033333333333333,3,17850.0,21800.0,晚上,男
